,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
37,0.0012173965306164,0.0012181380725471147,0.0310488150817908,0.0315358567534485,0.001564151571141878,15392.500993801252,16367388,2023-01-09 06:15:59
38,0.0013813410344256,0.0013822956530362696,0.0321180522806034,0.03263940312386482,0.001423400618153754,15364.678638303049,16374034,2023-01-10 04:31:59
39,0.0013783034103012,0.0013792538398140763,0.032098711613738395,0.032619431615118266,0.001423431850233861,15340.523316107558,16380680,2023-01-11 02:47:59
40,0.0013777686273222,0.001378718219680497,0.032095304865626395,0.03261591383314144,0.001423196754100829,15333.71927460187,16387327,2023-01-12 01:05:47
41,0.001378605300822,0.001379556149557315,0.0321006345103494,0.032621417231662564,0.001422809621884258,15336.363249029755,16393973,2023-01-12 23:23:23
42,0.0009289996266978,0.0009294315293055799,0.029022556979898,0.029447815493715,0.001427210479952442,11466.1699434606,16400619,2023-01-13 21:40:11
43,0.0007964720259588,0.0007967894838811773,0.0280151313050718,0.028411245075559366,0.001429832647834788,10202.685034536555,16407265,2023-01-14 19:54:11
44,0.0007109819721180001,0.0007112349107811777,0.0273342170986578,0.02771122418611438,0.00143653430743449,9378.214748159777,16413911,2023-01-15 18:12:47
45,0.0006926348673612,0.0006928748582830657,0.0271845679220388,0.027557438977253712,0.001435628146739006,9180.722912594258,16420557,2023-01-16 16:30:35
46,0.0006978241018025999,0.0006980678790693418,0.027227026106153997,0.02760106829150777,0.001427211824124532,9180.957161546316,16427204,2023-01-17 14:45:11
47,0.0007060093227450001,0.0007062586137522864,0.027293785385826597,0.02766967250555874,0.001426521926764434,9261.46395261914,16433850,2023-01-18 13:00:11
48,0.0007182008336034,0.0007184586494917156,0.027392745030695997,0.027771375411794974,0.001427538400080784,9394.061759341397,16440496,2023-01-19 11:16:59
49,0.0007403491380636,0.0007406233827524922,0.027571098429608403,0.02795469842676024,0.001430882734545889,9643.677837310497,16447142,2023-01-20 09:32:47
50,0.0007410830416092,0.0007413579303001683,0.027576977334359397,0.027960741827610436,0.001432731434433339,9663.666074410601,16453788,2023-01-21 07:49:47
51,0.0007330223285477999,0.0007332907928754295,0.027512299044354597,0.027894256768792758,0.001439513420666899,9626.397670621132,16460434,2023-01-22 06:04:11
52,0.0007243415796509999,0.0007246037185497656,0.0274423773328794,0.02782238758609501,0.001452282287525235,9621.245196763983,16467081,2023-01-23 04:21:59
53,0.0007503463963979999,0.0007506277680000562,0.027651012707854798,0.02803684982129906,0.001447355820154256,9857.923616630178,16473727,2023-01-24 02:36:59
54,0.0012179924564454,0.0012187344098217867,0.031052800044028803,0.031539967784824485,0.001455033084877082,14324.415573405087,16480373,2023-01-25 00:52:23
55,0.0011555478764837999,0.001156215641769931,0.030631045661274604,0.031105003106042695,0.001456226322487439,13788.48471249278,16487019,2023-01-25 23:09:23
